SIFT_pred	LRT_pred	MutationTaster_pred	FATHMM_pred	clinvar_clnsig
D	D	D	D	Likely_pathogenic
T	N	D	D	Uncertain_significance
D	D	A	D	Pathogenic
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	D	Likely_pathogenic
T	D	D	D	Uncertain_significance
D	D	A	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
.	D	A	.	Uncertain_significance
T	D	D	T	Pathogenic
T	D	N	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	U	D	D	Pathogenic
D	U	D	.	Uncertain_significance
T	D	D	.	Uncertain_significance
T	N	D	.	Uncertain_significance
T	D	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
T	D	N	.	Uncertain_significance
D	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
T	D	D	.	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	D	D	.	Uncertain_significance
T	D	D	.	Uncertain_significance
T	D	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
D	D	D	.	Uncertain_significance
T	N	D	.	Uncertain_significance
T	N	D	.	Uncertain_significance
T	N	D	.	Uncertain_significance
T	N	D	.	Likely_benign
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	N	N	.	Likely_benign
.	D	D	.	Uncertain_significance
.	D	D	.	Likely_benign
.	N	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Benign
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	D	.	Likely_pathogenic
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	D	.	Pathogenic
.	N	P	.	Benign
.	D	A	.	Pathogenic
T	N	D	T	Likely_pathogenic
.	.	D	.	Pathogenic
.	D	A	.	Pathogenic
.	.	D	.	Pathogenic
T	D	D	D	Uncertain_significance
D	D	D	D	risk_factor
D	D	D	D	risk_factor
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
D	D	D	D	Pathogenic
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic
.	N	A	.	Pathogenic
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
T	N	D	D	Uncertain_significance
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
D	N	D	D	not_provided
T	N	D	D	Uncertain_significance
D	D	A	D	Pathogenic
T	D	A	D	Pathogenic
T	N	N	D	Likely_benign
D	D	D	D	Pathogenic
T	D	D	D	Uncertain_significance
.	D	D	.	Pathogenic
.	N	D	.	Uncertain_significance
.	D	D	.	Pathogenic
T	N	N	D	Likely_benign
T	N	P	D	Likely_benign
T	N	N	D	Likely_benign
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	D	D	Likely_benign
D	D	D	D	Pathogenic
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	N	D	Conflicting_interpretations_of_pathogenicity
T	N	N	D	Benign/Likely_benign
D	D	D	D	Likely_benign
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	A	D	Pathogenic
D	.	N	D	Uncertain_significance
.	.	N	.	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
D	.	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	D	D	Benign
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_benign
D	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Likely_pathogenic
D	N	D	D	Uncertain_significance
D	N	D	D	Pathogenic
D	D	D	D	Uncertain_significance
D	N	D	D	Pathogenic
.	.	D	.	Pathogenic
.	D	A	.	Pathogenic
T	N	D	D	Uncertain_significance
T	N	D	D	Conflicting_interpretations_of_pathogenicity
T	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
.	.	D	.	Pathogenic
.	.	D	.	Pathogenic
D	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic/Likely_pathogenic
D	D	D	D	Pathogenic
D	D	D	D	.
T	D	D	D	Uncertain_significance
T	D	N	D	Uncertain_significance
T	N	D	D	Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	D	D	D	Uncertain_significance
D	N	D	T	Likely_pathogenic
T	N	A	T	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
T	D	D	D	Pathogenic/Likely_pathogenic
T	D	D	D	Pathogenic
T	D	A	D	Likely_pathogenic
D	D	A	T	Pathogenic
T	D	D	T	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	D	Pathogenic
D	D	D	T	Uncertain_significance
D	D	A	D	Pathogenic
D	D	D	D	Conflicting_interpretations_of_pathogenicity
D	D	D	D	Conflicting_interpretations_of_pathogenicity
D	D	D	T	.
D	D	D	D	Pathogenic
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	A	D	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	D	Pathogenic
D	D	D	D	.
D	D	D	D	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	D	D	T	Likely_pathogenic
D	D	A	T	Likely_pathogenic
T	D	D	T	Uncertain_significance
D	D	A	T	Likely_pathogenic
.	D	A	.	Likely_pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic/Likely_pathogenic
D	D	A	T	Pathogenic
D	D	A	T	Pathogenic
D	D	A	T	Pathogenic
D	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	D	T	Likely_pathogenic
T	D	D	T	Pathogenic
D	D	D	T	Uncertain_significance
T	N	D	T	Pathogenic
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
D	D	D	T	Pathogenic
T	D	D	T	Pathogenic
D	D	A	D	Pathogenic
T	D	D	D	Pathogenic
D	D	A	T	Pathogenic
D	D	D	T	Pathogenic
D	D	A	T	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	N	D	T	Conflicting_interpretations_of_pathogenicity
D	D	D	D	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic
D	D	D	T	Pathogenic
T	N	A	T	Pathogenic
D	N	A	T	Pathogenic
T	D	D	T	Likely_pathogenic
T	D	D	T	Pathogenic
T	N	A	T	Pathogenic
D	D	D	T	Likely_pathogenic
T	D	D	T	Pathogenic
D	N	D	D	Uncertain_significance
T	D	D	T	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	T	Pathogenic
D	D	D	D	Pathogenic
D	N	N	T	Uncertain_significance
D	D	A	D	Pathogenic
T	D	D	T	Uncertain_significance
T	D	D	T	Pathogenic
T	N	D	D	Pathogenic
T	N	D	D	Likely_pathogenic
T	D	D	D	Uncertain_significance
T	D	A	D	Uncertain_significance
T	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	D	D	Likely_benign
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
.	.	D	.	Pathogenic
.	.	D	.	Pathogenic
D	D	D	D	Uncertain_significance
D	N	D	D	Pathogenic
D	N	D	D	Pathogenic
D	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	D	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	N	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
.	N	A	.	Pathogenic
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Conflicting_interpretations_of_pathogenicity
D	N	N	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	D	D	Conflicting_interpretations_of_pathogenicity
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Likely_pathogenic
D	D	D	D	Conflicting_interpretations_of_pathogenicity
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	N	D	Benign
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	D	D	Conflicting_interpretations_of_pathogenicity
D	D	D	D	Conflicting_interpretations_of_pathogenicity
.	D	D	.	Pathogenic
T	D	D	D	Uncertain_significance
.	D	D	.	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	.	D	.	Pathogenic/Likely_pathogenic
.	.	D	.	Pathogenic/Likely_pathogenic
.	.	D	.	Pathogenic/Likely_pathogenic
D	D	D	D	Uncertain_significance
D	.	D	D	Conflicting_interpretations_of_pathogenicity
T	D	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	N	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	.	D	.	Uncertain_significance
D	D	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	.	D	D	Likely_benign
D	.	D	D	Likely_benign
D	D	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	.	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
D	.	D	D	Likely_benign
T	N	N	D	Uncertain_significance
D	.	N	D	Uncertain_significance
T	N	N	D	Conflicting_interpretations_of_pathogenicity
D	.	N	D	Conflicting_interpretations_of_pathogenicity
D	.	N	D	Likely_benign
D	.	N	D	Uncertain_significance
D	.	N	D	Uncertain_significance
D	.	N	D	Conflicting_interpretations_of_pathogenicity
D	.	N	D	Benign/Likely_benign
.	N	P	.	Benign
T	N	P	T	Benign
T	N	P	T	drug_response
.	N	P	.	drug_response
.	N	N	.	Benign
.	N	N	T	Benign
.	N	N	T	Uncertain_significance
.	N	N	.	Benign
T	N	P	T	Benign
T	.	P	T	.
T	N	P	T	protective,_risk_factor
D	D	D	D	Pathogenic
T	D	D	T	Likely_pathogenic
.	.	D	.	Pathogenic
D	D	D	T	Pathogenic
D	.	D	D	Likely_pathogenic
D	.	D	D	Likely_pathogenic
D	.	D	D	Likely_pathogenic
D	.	D	D	Likely_pathogenic
T	.	N	D	Likely_pathogenic
T	.	N	D	Likely_pathogenic
D	.	N	D	Likely_pathogenic
D	.	N	D	Likely_pathogenic
T	U	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	.	Uncertain_significance
T	N	N	.	Benign
D	N	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
T	D	D	D	Likely_pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	D	T	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	N	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Likely_benign
D	.	P	T	Benign
T	D	D	D	Uncertain_significance
T	N	N	D	Benign
D	D	D	D	Pathogenic
D	D	D	D	Likely_pathogenic
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
T	D	D	D	Uncertain_significance
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
.	N	A	.	not_provided
.	.	D	.	Pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Pathogenic
D	D	D	D	Likely_pathogenic
D	D	D	D	Pathogenic
T	N	D	T	Affects
D	D	D	D	Uncertain_significance
.	D	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	.	D	.	Uncertain_significance
D	.	D	.	Uncertain_significance
T	.	D	T	Uncertain_significance
.	U	A	.	Pathogenic
D	U	N	T	Uncertain_significance
T	N	N	T	Pathogenic
.	U	A	.	Pathogenic
D	U	D	.	Uncertain_significance
D	U	D	.	Pathogenic
T	N	N	T	Benign
.	D	A	.	Uncertain_significance
D	D	D	D	Likely_pathogenic
T	.	D	T	Likely_pathogenic
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
T	D	A	T	Pathogenic
D	D	A	D	Pathogenic
.	D	A	.	Likely_pathogenic
T	D	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
T	N	N	D	Uncertain_significance
.	N	A	.	Pathogenic
.	.	D	.	Uncertain_significance
T	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	D	T	Pathogenic
T	N	D	T	Uncertain_significance
.	.	N	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	D	.	Benign/Likely_benign
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Likely_pathogenic
.	N	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	N	N	.	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
.	N	N	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	D	.	Pathogenic
.	D	D	.	not_provided
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	N	N	.	Uncertain_significance
D	D	P	D	Benign/Likely_benign
D	N	N	D	Uncertain_significance
T	D	N	D	Uncertain_significance
D	D	D	D	Benign/Likely_benign
D	D	A	D	Pathogenic
D	D	D	D	Uncertain_significance
T	N	D	D	Pathogenic
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	D	D	D	Likely_benign
T	N	D	D	Pathogenic
D	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	P	D	Benign/Likely_benign
T	D	N	D	Uncertain_significance
D	D	A	D	Pathogenic
T	D	D	D	Likely_benign
T	N	N	D	Uncertain_significance
T	D	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	P	T	Likely_benign
T	N	P	T	Likely_benign
T	N	P	T	Benign/Likely_benign
T	N	N	T	Uncertain_significance
T	N	P	T	Benign/Likely_benign
D	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
D	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	N	T	Likely_benign
D	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	D	N	T	Uncertain_significance
T	N	P	T	Benign/Likely_benign
T	.	N	T	Likely_benign
T	N	P	T	Benign/Likely_benign
T	N	P	T	Benign/Likely_benign
D	N	P	T	Benign/Likely_benign
T	N	N	T	Benign/Likely_benign
.	N	A	.	Pathogenic
D	N	N	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
T	D	D	D	Uncertain_significance
D	D	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
.	.	.	.	Conflicting_interpretations_of_pathogenicity,_risk_factor
T	D	P	D	Likely_benign
T	N	N	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	P	D	Benign/Likely_benign
D	D	A	D	Pathogenic
T	N	N	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	A	D	Pathogenic
D	N	A	D	Pathogenic
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	N	A	.	Pathogenic
T	N	N	D	Uncertain_significance
T	N	P	D	Benign/Likely_benign
D	N	N	D	Likely_benign
T	N	N	T	Benign
T	N	N	T	Benign
.	.	D	.	Likely_pathogenic
D	N	P	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
.	.	D	.	Pathogenic
D	D	D	T	Uncertain_significance
T	D	N	T	Uncertain_significance
D	D	N	T	Uncertain_significance
T	D	N	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic
D	N	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
T	D	P	T	Benign
.	N	D	.	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	N	N	.	Uncertain_significance
D	D	D	D	Pathogenic
D	D	D	D	Uncertain_significance
.	D	A	.	Pathogenic
.	.	D	.	Likely_pathogenic
.	D	A	.	Pathogenic
.	D	N	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	D	.	Pathogenic
.	D	D	.	Uncertain_significance
.	N	D	.	Uncertain_significance
.	D	A	.	Likely_pathogenic
.	N	D	.	Benign
.	D	N	.	Uncertain_significance
.	D	D	.	Likely_pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
T	N	P	T	Benign
.	D	D	.	.
.	N	N	.	Uncertain_significance
T	N	P	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Benign/Likely_benign
.	D	A	.	Pathogenic
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
T	D	P	T	Benign
.	N	A	.	Pathogenic
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	A	T	other
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic
T	N	N	T	Uncertain_significance
T	D	D	T	Uncertain_significance
T	D	A	T	Pathogenic
D	D	A	T	Likely_pathogenic
D	N	N	T	Uncertain_significance
D	N	N	T	Likely_benign
.	D	D	.	Uncertain_significance
D	D	A	D	Pathogenic
D	N	N	D	Pathogenic
D	N	N	D	Pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
T	N	D	D	Conflicting_interpretations_of_pathogenicity
D	D	A	D	Pathogenic
D	D	D	D	Pathogenic
D	N	A	D	Pathogenic
.	D	A	.	Likely_pathogenic
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
T	D	A	D	Pathogenic
T	N	N	D	Uncertain_significance
T	D	D	D	Uncertain_significance
T	D	D	D	Uncertain_significance
.	N	D	.	risk_factor
D	D	A	D	Pathogenic
D	D	A	D	Pathogenic
T	N	N	D	Uncertain_significance
.	.	D	.	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
D	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	N	P	T	Benign/Likely_benign
D	D	D	T	Uncertain_significance
D	N	A	T	Pathogenic
.	N	A	.	Pathogenic
D	D	D	T	risk_factor
D	N	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Likely_pathogenic
.	N	D	.	Conflicting_interpretations_of_pathogenicity
D	N	D	.	Uncertain_significance
T	N	N	T	Uncertain_significance
T	U	N	T	Likely_benign
T	D	D	T	Uncertain_significance
D	D	D	T	Likely_benign
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Likely_benign
D	.	N	.	Likely_benign
T	N	A	T	Uncertain_significance
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
.	D	A	.	Pathogenic
.	.	D	.	Pathogenic
.	N	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	N	A	.	Pathogenic
.	N	N	.	Likely_pathogenic
.	.	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	.	A	.	Pathogenic
.	D	D	.	Likely_pathogenic
.	D	D	.	Uncertain_significance
.	D	D	.	Likely_pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Likely_pathogenic
.	N	D	.	Likely_benign
.	N	D	.	Benign/Likely_benign
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	D	.	Pathogenic
.	N	D	.	Benign/Likely_benign
.	D	D	.	Uncertain_significance
.	N	A	.	Pathogenic
.	D	A	.	Likely_pathogenic
.	D	D	.	Likely_pathogenic
.	D	D	.	Uncertain_significance
.	N	N	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	D	D	.	Uncertain_significance
.	N	D	.	Conflicting_interpretations_of_pathogenicity
.	N	D	.	Uncertain_significance
.	.	P	.	Benign
.	D	D	.	Likely_pathogenic
.	D	D	.	Uncertain_significance
.	D	D	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	Pathogenic
.	D	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	N	A	.	Uncertain_significance
.	D	D	.	Likely_benign
.	D	D	.	Pathogenic
.	D	A	.	Pathogenic
.	D	D	.	not_provided
D	D	D	D	Uncertain_significance
D	D	A	D	Pathogenic
T	N	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	N	N	D	Uncertain_significance
.	D	A	.	not_provided
D	N	D	D	Uncertain_significance
D	D	D	D	Likely_benign
T	N	N	D	Uncertain_significance
T	N	N	D	not_provided
T	N	N	D	not_provided
T	N	D	D	Uncertain_significance
D	D	D	D	Uncertain_significance
D	N	A	D	Pathogenic
D	D	D	D	Pathogenic
D	D	A	D	Pathogenic
D	D	D	D	not_provided
D	D	D	D	not_provided
T	D	D	D	Uncertain_significance
D	D	D	D	Likely_pathogenic
.	N	N	.	Likely_benign
.	D	D	.	not_provided
.	D	D	.	Uncertain_significance
.	D	D	.	Likely_benign
.	D	D	.	not_provided
.	D	A	.	Pathogenic
.	D	D	.	not_provided
.	D	A	.	Conflicting_interpretations_of_pathogenicity
.	D	A	.	Pathogenic
.	D	D	.	not_provided
.	N	A	.	Pathogenic
.	D	D	.	Uncertain_significance
.	D	A	.	Pathogenic
.	D	A	.	Pathogenic
.	D	A	.	Conflicting_interpretations_of_pathogenicity
.	D	D	.	Pathogenic
